946.0,38.0,5.0,414.0,85.0,0.6,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1047.0,41.0,5.0,405.0,91.0,0.7,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
969.0,44.0,5.0,417.0,76.0,0.7,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1143.0,28.0,5.0,419.0,90.0,0.7,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
853.0,38.0,5.0,409.0,90.0,0.7,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
841.0,33.0,5.0,402.0,102.0,0.7,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
996.0,45.0,5.0,403.0,89.0,0.7,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1176.0,29.0,5.0,419.0,89.0,0.7,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1068.0,36.0,5.0,406.0,95.0,0.7,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
994.0,44.0,5.0,409.0,84.0,0.7,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
894.0,45.0,4.0,407.0,86.0,0.7,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1060.0,33.0,4.0,404.0,101.0,0.7,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1011.0,41.0,5.0,403.0,93.0,0.8,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
945.0,37.0,5.0,423.0,77.0,0.8,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
940.0,25.0,5.0,427.0,85.0,0.8,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
975.0,26.0,5.0,410.0,101.0,0.8,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
913.0,38.0,5.0,421.0,78.0,0.8,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1170.0,47.0,5.0,390.0,100.0,0.8,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
977.0,23.0,5.0,411.0,103.0,0.8,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
928.0,34.0,4.0,410.0,94.0,0.8,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
978.0,60.0,5.0,380.0,97.0,0.8,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
949.0,32.0,5.0,409.0,96.0,0.8,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
935.0,42.0,4.0,432.0,64.0,0.8,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
849.0,46.0,5.0,414.0,77.0,0.9,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
838.0,29.0,5.0,415.0,93.0,0.9,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
872.0,46.0,5.0,413.0,78.0,0.9,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
824.0,34.0,5.0,417.0,86.0,0.9,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
998.0,52.0,5.0,412.0,73.0,0.9,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
914.0,36.0,5.0,399.0,102.0,0.9,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
986.0,37.0,5.0,411.0,89.0,0.9,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
870.0,43.0,5.0,407.0,87.0,0.9,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
999.0,39.0,5.0,406.0,92.0,0.9,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
991.0,18.0,5.0,434.0,85.0,0.9,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
932.0,52.0,5.0,402.0,83.0,0.9,1.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
940.0,45.0,5.0,406.0,86.0,1.0,0.0
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
871.0,29.0,5.0,421.0,87.0,1.0,0.1
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
941.0,48.0,5.0,400.0,89.0,1.0,0.2
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1120.0,37.0,5.0,404.0,96.0,1.0,0.3
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1017.0,30.0,5.0,421.0,86.0,1.0,0.4
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1016.0,35.0,5.0,422.0,80.0,1.0,0.5
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
1267.0,21.0,5.0,411.0,105.0,1.0,0.6
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
976.0,31.0,5.0,411.0,95.0,1.0,0.7
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
884.0,30.0,5.0,435.0,72.0,1.0,0.8
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
948.0,36.0,5.0,421.0,80.0,1.0,0.9
Iterations,Susceptible,Infected,Recovered,Dead,Radius factor,Speed factor
918.0,51.0,5.0,397.0,89.0,1.0,1.0
